student_id,math_score,literature_score,english_score,physics_score,chemistry_score,biology_score,history_score,mbti_type,major_group,specific_major,major_rating
SV10784,9.6,8.3,7.4,9.3,9.4,9.7,9.2,ESFJ,Nông nghiệp & Môi trường,Kỹ thuật môi trường,4.15
SV10785,6.2,6.2,6.4,6.9,7.5,5.7,6.1,ESFP,Kinh tế & Quản lý,Kinh tế,4.4
SV10786,9.9,8.7,9.1,9.7,9.1,6.9,8.6,ENTJ,Xây dựng & Quy hoạch,Kỹ thuật xây dựng,4.25
SV10787,8.4,6.5,7.6,8.6,8.4,8.3,7.5,ESFJ,Kinh tế & Quản lý,Tài chính - Ngân hàng,4.1
SV10788,8.7,6.8,6.8,6.7,8.8,6.9,6.7,ESFP,Du lịch & Dịch vụ,Du lịch,3.8
SV10789,8.2,8.4,7.7,8.1,7.1,8.1,8.2,ESFP,Nông nghiệp & Môi trường,Công nghệ sinh học,3.0
SV10790,7.6,8.4,7.2,7.4,7.5,10.0,8.5,ESFP,Y tế & Sức khỏe,Răng - Hàm - Mặt,4.05
SV10791,6.6,5.8,6.4,6.4,5.8,6.9,5.7,ESFP,Y tế & Sức khỏe,Răng - Hàm - Mặt,3.95
SV10792,7.3,8.4,9.2,8.7,8.2,7.7,9.5,ESTP,Y tế & Sức khỏe,Y khoa,4.0
SV10793,8.7,8.0,9.5,8.6,8.0,8.3,8.9,ENTJ,Nông nghiệp & Môi trường,Công nghệ sinh học,3.2
SV10794,6.4,6.4,5.5,5.9,5.2,7.0,6.9,ENTP,Công nghệ Thông tin & Kỹ thuật Máy tính,Kỹ thuật máy tính,3.3
SV10795,9.0,9.0,10.0,9.2,10.0,8.7,9.0,ENTJ,Y tế & Sức khỏe,Y khoa,4.4
SV10796,8.3,4.9,7.1,7.4,8.1,6.0,5.9,ESFP,"Kỹ thuật, Cơ khí & Ô tô",Kỹ thuật điện,3.85
SV10797,9.2,5.6,9.0,7.5,8.2,9.6,9.5,ISTJ,Sư phạm & Giáo dục,Sư phạm Lịch sử,4.2
SV10798,9.0,8.4,7.3,9.0,8.4,9.6,9.5,ESFJ,Y tế & Sức khỏe,Dược học,3.85
SV10799,6.5,6.0,5.4,6.9,6.5,6.8,5.6,ESFP,Kinh tế & Quản lý,Tài chính - Ngân hàng,3.85
SV10800,8.3,8.2,9.4,8.9,9.4,9.2,9.4,ISTP,Truyền thông & Báo chí,Báo chí,4.3
SV10801,7.3,6.4,8.9,7.3,8.0,8.7,8.7,ENTJ,Công nghệ Thông tin & Kỹ thuật Máy tính,An ninh mạng,3.6
SV10802,7.2,7.8,7.6,8.1,7.1,7.8,7.6,ESFP,Kinh tế & Quản lý,Kinh tế số,3.9
SV10803,5.7,5.3,5.2,5.2,5.6,6.6,9.8,ENTP,Kinh tế & Quản lý,Kế toán,3.6
SV10804,6.9,7.9,8.3,6.2,9.6,7.5,8.9,ESFP,Nghệ thuật & Thiết kế,Kiến trúc,3.65
SV10805,8.3,7.7,7.4,7.8,8.7,8.8,8.7,ENTJ,Truyền thông & Báo chí,Báo chí,3.7
SV10806,9.8,6.1,8.9,8.5,9.9,9.8,9.6,ENFJ,Luật & Xã hội,Luật,3.95
SV10807,8.8,6.3,8.6,6.8,8.7,7.9,8.4,ESFP,Kinh tế & Quản lý,Fintech,3.6
SV10808,9.4,8.2,8.2,6.6,8.6,8.2,8.7,ESFP,Truyền thông & Báo chí,Truyền thông đa phương tiện,4.5
SV10809,9.3,6.9,8.1,9.1,8.6,7.9,8.1,ENTJ,Công nghệ Thông tin & Kỹ thuật Máy tính,Blockchain và Tiền mã hóa,3.4
SV10810,7.3,7.0,8.1,7.6,7.6,8.9,8.3,ESFP,"Kỹ thuật, Cơ khí & Ô tô",Kỹ thuật điện tử - Viễn thông,3.75
SV10811,8.4,6.4,8.5,6.9,7.6,6.8,7.8,ESFP,Nghệ thuật & Thiết kế,Kiến trúc,3.65
SV10812,6.6,7.0,7.7,7.7,7.6,7.7,7.1,ESFP,Truyền thông & Báo chí,Báo chí,4.55
SV10813,9.0,7.4,8.3,6.5,9.8,8.3,8.7,ISTJ,Sư phạm & Giáo dục,Sư phạm Ngữ văn,3.95
SV10814,7.1,7.5,5.3,6.5,7.0,7.6,8.6,ESFP,Công nghệ Thông tin & Kỹ thuật Máy tính,Công nghệ đa phương tiện,4.35
SV10815,8.5,4.7,6.6,8.5,7.8,6.9,7.5,ESFP,Công nghệ Thông tin & Kỹ thuật Máy tính,Khoa học dữ liệu,3.1
SV10816,6.5,6.7,7.0,5.1,6.2,7.5,8.1,ESFP,Du lịch & Dịch vụ,Du lịch,4.0
SV10817,8.1,7.3,6.8,8.4,7.7,6.9,8.2,ESFP,Công nghệ Thông tin & Kỹ thuật Máy tính,Khoa học máy tính,4.3
SV10818,8.9,8.2,7.7,8.7,9.3,9.0,7.6,ENTJ,Công nghệ Thông tin & Kỹ thuật Máy tính,Công nghệ đa phương tiện,3.9
SV10819,8.2,8.1,8.2,6.4,8.0,7.4,7.7,ESFP,Y tế & Sức khỏe,Y khoa,4.4
SV10820,6.2,6.8,5.5,6.7,7.6,7.3,9.0,ESFP,Ngôn ngữ & Văn hóa,Ngôn ngữ Hàn Quốc,3.6
SV10821,9.3,6.9,8.3,8.2,9.3,8.8,8.1,ENTJ,Y tế & Sức khỏe,Y khoa,4.55
SV10822,7.7,6.9,8.6,7.6,7.6,7.9,8.4,ESFP,Kinh tế & Quản lý,Logistics và Quản lý chuỗi cung ứng,5.0
SV10823,8.2,8.0,7.7,7.6,7.8,8.1,7.8,ESFP,Kinh tế & Quản lý,Kế toán,3.65
SV10824,7.8,6.6,8.2,6.6,6.8,6.6,7.5,INTJ,Sư phạm & Giáo dục,Sư phạm Lịch sử,3.65
SV10825,9.5,7.8,8.5,8.9,8.6,8.2,9.1,ENTJ,"Kỹ thuật, Cơ khí & Ô tô",Kỹ thuật cơ khí,4.6
SV10826,7.5,6.0,4.2,5.2,6.1,7.0,7.2,ENTP,Công nghệ Thông tin & Kỹ thuật Máy tính,Khoa học máy tính,4.65
SV10827,7.8,7.0,8.6,8.0,7.3,6.9,7.3,INTJ,Ngôn ngữ & Văn hóa,Ngôn ngữ Hàn Quốc,3.6
SV10828,7.5,6.8,8.6,7.2,8.6,7.5,8.8,ESTP,Công nghệ Thông tin & Kỹ thuật Máy tính,Khoa học dữ liệu,3.65
SV10829,7.1,5.9,6.8,6.9,8.3,6.8,6.3,ESFP,Luật & Xã hội,Luật,3.7
SV10830,9.5,7.1,6.2,7.9,7.1,7.8,7.4,ESFP,Y tế & Sức khỏe,Dược học,3.2
SV10831,7.1,6.2,8.1,7.7,8.5,7.7,6.6,ESTP,Công nghệ Thông tin & Kỹ thuật Máy tính,Blockchain và Tiền mã hóa,3.4
SV10832,6.3,6.2,7.1,5.5,8.6,4.6,5.8,ENTP,Kinh tế & Quản lý,Kinh tế số,3.35
SV10833,6.7,7.8,8.5,6.9,8.1,8.0,8.4,ESFP,Sư phạm & Giáo dục,Sư phạm Tin học,3.45
SV10834,7.4,8.5,7.6,8.6,8.1,8.0,8.0,ESFP,Công nghệ Thông tin & Kỹ thuật Máy tính,Blockchain và Tiền mã hóa,3.85
SV10835,9.3,7.3,9.2,10.0,9.7,8.6,7.9,INTJ,Kinh tế & Quản lý,Quan hệ quốc tế,3.95
SV10836,7.9,7.3,7.2,6.7,7.4,6.4,7.5,ESFP,Sư phạm & Giáo dục,Sư phạm Tin học,4.65
SV10837,7.3,6.5,8.0,7.1,7.9,7.2,7.8,ESFP,Du lịch & Dịch vụ,Du lịch,3.35
SV10838,8.7,8.0,9.2,8.4,8.8,8.2,8.3,INFJ,Nghệ thuật & Thiết kế,Âm nhạc học,4.35
SV10839,9.2,8.1,7.2,8.6,8.1,8.1,9.2,ESFJ,Ngôn ngữ & Văn hóa,Ngôn ngữ Anh,3.75
SV10840,9.1,7.2,8.2,9.5,7.8,8.6,8.6,ENTJ,Kinh tế & Quản lý,Quan hệ quốc tế,3.85
SV10841,7.5,6.8,6.2,6.0,7.1,8.1,7.4,ESFP,Công nghệ Thông tin & Kỹ thuật Máy tính,Kỹ thuật phần mềm,4.2
SV10842,8.5,7.1,5.7,6.6,8.3,8.3,6.6,ESFP,Kinh tế & Quản lý,Kinh tế,3.3
SV10843,6.4,7.9,7.5,6.8,4.8,6.8,7.7,INTJ,Truyền thông & Báo chí,Báo chí,4.05
SV10844,8.7,8.2,7.3,9.1,8.9,8.6,9.4,ENTJ,Sư phạm & Giáo dục,Sư phạm Lịch sử,3.95
SV10845,4.5,6.9,5.3,5.0,9.1,7.1,4.6,ESFP,Sư phạm & Giáo dục,Sư phạm Toán,4.1
SV10846,7.2,7.7,8.0,8.0,7.6,7.8,8.1,ESFP,"Kỹ thuật, Cơ khí & Ô tô",Kỹ thuật điện,4.0
SV10847,8.6,8.6,9.2,9.8,8.4,8.7,9.1,ENTJ,Nghệ thuật & Thiết kế,Kiến trúc,5.0
SV10848,8.1,8.1,9.4,9.0,9.0,7.6,9.0,ENTJ,Truyền thông & Báo chí,Báo chí,3.55
SV10849,6.6,6.4,5.2,6.3,6.2,7.1,7.2,ESFP,Kinh tế & Quản lý,Logistics và Quản lý chuỗi cung ứng,3.6
SV10850,6.2,6.2,5.9,6.3,4.7,6.0,6.8,ENTP,"Kỹ thuật, Cơ khí & Ô tô",Kỹ thuật cơ khí,3.55
SV10851,9.2,7.1,7.9,7.7,9.5,8.7,7.5,ENTJ,Công nghệ Thông tin & Kỹ thuật Máy tính,Khoa học máy tính,3.55
SV10852,7.1,5.6,7.0,6.7,8.0,6.6,6.6,ESFP,Kinh tế & Quản lý,Logistics và Quản lý chuỗi cung ứng,3.55
SV10853,7.8,8.6,6.7,8.0,7.4,7.8,8.9,ESTP,Du lịch & Dịch vụ,Du lịch,4.45
SV10854,8.5,7.1,8.9,8.3,8.9,7.5,9.0,ESTP,Ngôn ngữ & Văn hóa,Ngôn ngữ Anh,4.55
SV10855,7.7,7.3,5.1,8.7,7.0,7.8,7.4,INFP,Kinh tế & Quản lý,Marketing,3.55
SV10856,6.8,7.6,6.6,5.1,5.7,6.9,6.0,ENTP,Ngôn ngữ & Văn hóa,Ngôn ngữ Anh,3.45
SV10857,8.0,8.5,8.5,8.6,9.2,9.0,7.9,ISTP,Y tế & Sức khỏe,Kỹ thuật y sinh,4.1
SV10858,5.5,6.4,5.6,5.5,7.1,5.0,6.2,ESFP,Sư phạm & Giáo dục,Sư phạm Lịch sử,3.55
SV10859,6.0,6.8,4.6,5.8,6.9,7.4,7.1,ESFP,Truyền thông & Báo chí,Truyền thông đa phương tiện,4.15
SV10860,6.0,7.4,6.6,7.3,7.6,7.7,8.8,ESFP,Kinh tế & Quản lý,Marketing,3.95
SV10861,6.8,5.3,5.3,5.5,4.5,7.3,7.8,ENTP,Nông nghiệp & Môi trường,Công nghệ sinh học,3.1
SV10862,7.3,7.3,7.6,7.9,8.5,6.4,7.6,ESFP,Công nghệ Thông tin & Kỹ thuật Máy tính,Trí tuệ nhân tạo và Học máy,4.6
SV10863,9.0,8.5,7.3,7.3,8.7,7.5,7.4,ESFP,Kinh tế & Quản lý,Kế toán,4.75
SV10864,6.0,6.3,5.0,7.3,9.1,7.9,7.9,ESFP,Kinh tế & Quản lý,Fintech,3.55
SV10865,8.6,8.2,8.7,8.3,9.1,9.4,8.6,ESTP,Y tế & Sức khỏe,Kỹ thuật y sinh,3.65
SV10866,6.2,8.2,6.9,6.3,6.3,7.9,8.3,ESFP,Sư phạm & Giáo dục,Sư phạm Lịch sử,4.0
SV10867,7.4,5.2,7.0,6.3,8.5,6.1,6.0,ESFP,Công nghệ Thông tin & Kỹ thuật Máy tính,Kỹ thuật phần mềm,4.0
SV10868,9.0,7.0,8.1,8.1,9.6,8.6,8.4,ENTJ,Công nghệ Thông tin & Kỹ thuật Máy tính,Kỹ thuật phần mềm,4.2
SV10869,9.7,7.6,8.1,8.1,10.0,7.7,8.2,ENTJ,Kinh tế & Quản lý,Kinh tế số,4.85
SV10870,8.9,6.4,8.8,7.2,8.1,9.1,9.4,ISTJ,Công nghệ Thông tin & Kỹ thuật Máy tính,Khoa học dữ liệu,3.75
SV10871,7.6,6.8,5.8,9.0,7.8,7.4,9.1,ESFP,Luật & Xã hội,Luật,3.45
SV10872,8.6,7.3,8.6,9.6,8.7,8.6,8.0,ESFP,Y tế & Sức khỏe,Răng - Hàm - Mặt,3.15
SV10873,5.9,6.9,5.3,5.7,7.8,5.8,6.5,ESFP,Kinh tế & Quản lý,Kế toán,3.5
SV10874,7.7,7.4,4.8,7.8,7.9,7.9,8.9,ESFP,Luật & Xã hội,Luật,3.85
SV10875,6.3,6.5,4.8,6.9,5.6,6.3,6.1,ENTP,Kinh tế & Quản lý,Logistics và Quản lý chuỗi cung ứng,4.75
SV10876,9.7,7.0,6.6,9.0,9.4,6.3,8.0,ENTJ,Công nghệ Thông tin & Kỹ thuật Máy tính,Trí tuệ nhân tạo và Học máy,3.6
SV10877,10.0,8.4,7.8,8.9,9.7,9.2,8.8,ENFJ,Kinh tế & Quản lý,Logistics và Quản lý chuỗi cung ứng,3.95
SV10878,7.7,7.3,7.2,6.3,4.8,7.4,6.1,INTJ,Công nghệ Thông tin & Kỹ thuật Máy tính,Blockchain và Tiền mã hóa,3.85
SV10879,10.0,7.8,9.2,10.0,9.0,10.0,9.2,ESTP,"Kỹ thuật, Cơ khí & Ô tô",Kỹ thuật điện,4.45
SV10880,6.9,7.6,6.2,7.4,5.5,8.7,6.8,ESFP,Công nghệ Thông tin & Kỹ thuật Máy tính,Trí tuệ nhân tạo và Học máy,5.0
SV10881,6.8,5.8,4.5,5.1,4.9,6.8,5.2,ENTP,Kinh tế & Quản lý,Kinh tế số,3.6
SV10882,9.7,7.2,8.6,8.8,9.1,8.7,8.3,ESFP,Du lịch & Dịch vụ,Quản trị khách sạn,3.6
SV10883,6.2,5.2,4.6,7.1,6.5,6.0,7.4,ESFP,"Kỹ thuật, Cơ khí & Ô tô",Kỹ thuật hóa học,4.35
SV10884,8.4,6.9,8.8,9.0,7.0,8.4,8.3,ENTJ,"Kỹ thuật, Cơ khí & Ô tô",Kỹ thuật hóa học,4.2
SV10885,6.8,4.7,6.7,6.5,8.2,6.4,7.9,ESFP,Truyền thông & Báo chí,Báo chí,4.75
SV10886,8.9,7.9,9.1,9.5,8.7,8.3,8.0,ENTJ,Y tế & Sức khỏe,Y khoa,4.15
SV10887,8.4,7.3,5.9,9.3,8.1,9.1,8.4,ESFJ,Kinh tế & Quản lý,Quản trị kinh doanh,3.65
SV10888,8.1,6.7,6.7,6.7,8.3,7.4,7.3,ESFP,Công nghệ Thông tin & Kỹ thuật Máy tính,Công nghệ đa phương tiện,4.15
SV10889,10.0,6.6,9.9,9.9,8.4,7.9,9.1,ENTP,Công nghệ Thông tin & Kỹ thuật Máy tính,Công nghệ đa phương tiện,4.4
SV10890,8.6,8.2,6.1,7.3,8.2,10.0,8.2,ESFP,Kinh tế & Quản lý,Logistics và Quản lý chuỗi cung ứng,4.25
SV10891,6.4,6.3,5.8,4.7,6.0,5.5,7.1,ENTP,Sư phạm & Giáo dục,Sư phạm Toán,4.1
SV10892,7.9,5.9,6.8,7.2,8.8,6.9,8.8,ESFP,Y tế & Sức khỏe,Dược học,4.4
SV10893,7.5,4.7,7.3,6.6,8.8,6.9,8.6,ESFP,Kinh tế & Quản lý,Quản trị kinh doanh,4.45
SV10894,7.3,6.4,7.7,6.7,9.0,7.1,9.2,ESFP,Y tế & Sức khỏe,Răng - Hàm - Mặt,4.55
SV10895,7.4,7.7,6.4,7.8,7.6,6.4,7.6,ESFP,Du lịch & Dịch vụ,Quản trị khách sạn,4.15
SV10896,9.3,7.0,8.5,10.0,8.1,8.1,8.5,ENTJ,Công nghệ Thông tin & Kỹ thuật Máy tính,An ninh mạng,3.75
SV10897,8.3,8.6,8.0,6.5,6.7,7.9,7.3,ESFP,Kinh tế & Quản lý,Tài chính - Ngân hàng,3.9
SV10898,8.0,7.7,7.1,7.2,9.3,7.7,6.9,INFP,Kinh tế & Quản lý,Logistics và Quản lý chuỗi cung ứng,4.45
SV10899,9.2,7.6,7.4,8.7,9.1,8.4,8.9,ENTJ,Công nghệ Thông tin & Kỹ thuật Máy tính,Công nghệ thông tin,3.45
SV10900,7.9,6.4,8.0,7.8,8.2,6.8,7.3,ESFP,Y tế & Sức khỏe,Điều dưỡng,4.05
SV10901,6.1,5.4,5.4,4.9,5.0,5.1,5.0,ENTP,Công nghệ Thông tin & Kỹ thuật Máy tính,Blockchain và Tiền mã hóa,3.65
SV10902,7.0,6.8,4.4,5.9,7.7,7.1,6.4,ESFP,Nông nghiệp & Môi trường,Công nghệ sinh học,3.85
SV10903,9.7,7.5,8.2,8.8,9.3,9.5,7.7,INTP,Kinh tế & Quản lý,Quan hệ quốc tế,4.5
SV10904,6.9,6.6,6.1,7.6,8.3,8.2,5.8,ESFP,Công nghệ Thông tin & Kỹ thuật Máy tính,Khoa học máy tính,3.95
SV10905,7.9,7.0,5.7,7.5,8.9,6.9,7.3,ESFP,Sư phạm & Giáo dục,Sư phạm Ngữ văn,3.85
SV10906,8.7,8.1,6.3,7.0,8.4,8.6,7.7,ESFP,Nghệ thuật & Thiết kế,Kiến trúc,3.15
SV10907,3.4,5.7,2.8,3.8,5.2,5.5,5.8,ENTP,Kinh tế & Quản lý,Kinh tế số,4.2
SV10908,7.8,7.4,7.5,8.5,8.4,8.2,9.5,ESFP,"Kỹ thuật, Cơ khí & Ô tô",Kỹ thuật điện,4.15
SV10909,6.4,7.0,6.0,6.2,6.1,7.1,9.0,ESFP,Ngôn ngữ & Văn hóa,Ngôn ngữ Hàn Quốc,4.95
SV10910,7.0,6.8,8.6,7.4,7.5,7.4,7.2,ESFP,Xây dựng & Quy hoạch,Kỹ thuật xây dựng,3.7
SV10911,7.5,8.0,9.0,8.3,7.6,7.7,7.6,ESTP,Kinh tế & Quản lý,Marketing,3.95
SV10912,7.5,7.2,6.0,8.9,8.8,9.0,9.4,ESFP,"Kỹ thuật, Cơ khí & Ô tô",Kỹ thuật điện tử - Viễn thông,3.95
SV10913,7.7,8.3,6.6,9.1,7.3,7.8,6.9,ESFP,Nghệ thuật & Thiết kế,Kiến trúc,4.65
SV10914,6.8,7.5,7.0,7.9,7.6,6.2,7.4,ESFP,Ngôn ngữ & Văn hóa,Ngôn ngữ Hàn Quốc,3.8
SV10915,9.2,7.4,9.0,9.9,8.7,9.0,8.0,ESTP,Sư phạm & Giáo dục,Sư phạm Ngữ văn,4.0
SV10916,7.8,7.2,8.6,7.1,6.8,6.3,8.4,INTJ,Ngôn ngữ & Văn hóa,Ngôn ngữ Nhật,4.15
SV10917,6.9,7.4,7.4,8.6,8.2,8.2,7.7,ESFP,Công nghệ Thông tin & Kỹ thuật Máy tính,Công nghệ thông tin,3.95
SV10918,8.4,7.7,8.4,9.2,9.1,7.8,7.1,ENTJ,Kinh tế & Quản lý,Quan hệ quốc tế,3.65
SV10919,7.0,5.9,4.0,5.2,3.9,7.5,4.5,ENTP,Kinh tế & Quản lý,Logistics và Quản lý chuỗi cung ứng,3.95
SV10920,9.9,9.5,9.2,8.6,8.9,9.7,9.0,ENTP,Ngôn ngữ & Văn hóa,Ngôn ngữ Anh,4.4
SV10921,7.8,8.1,8.4,7.8,8.0,6.5,9.1,ESFP,Nghệ thuật & Thiết kế,Âm nhạc học,3.35
SV10922,6.6,7.1,7.0,6.5,5.0,5.6,7.3,ENTP,Ngôn ngữ & Văn hóa,Ngôn ngữ Hàn Quốc,3.9
SV10923,8.2,7.5,7.0,7.5,7.4,7.6,8.2,ESFP,Công nghệ Thông tin & Kỹ thuật Máy tính,Trí tuệ nhân tạo và Học máy,3.5
SV10924,9.8,9.2,7.2,9.2,10.0,9.1,9.4,ENFJ,Công nghệ Thông tin & Kỹ thuật Máy tính,Công nghệ thông tin,4.45
SV10925,8.3,8.4,7.4,8.5,8.0,8.5,8.3,ESFP,Ngôn ngữ & Văn hóa,Ngôn ngữ Nhật,3.1
SV10926,9.4,7.9,8.4,8.8,9.9,9.5,9.0,ENTP,Công nghệ Thông tin & Kỹ thuật Máy tính,Công nghệ đa phương tiện,3.55
SV10927,5.8,6.7,8.4,7.0,7.9,7.4,9.2,ESFP,Y tế & Sức khỏe,Kỹ thuật y sinh,4.05
SV10928,8.1,6.4,9.9,9.5,7.5,8.8,7.8,ENTJ,Công nghệ Thông tin & Kỹ thuật Máy tính,Công nghệ đa phương tiện,4.65
SV10929,9.4,8.3,9.5,8.0,9.1,8.7,8.6,ISTP,Nghệ thuật & Thiết kế,Thiết kế thời trang,3.8
SV10930,9.0,6.8,6.9,8.4,9.6,7.3,8.0,ENTJ,Ngôn ngữ & Văn hóa,Ngôn ngữ Hàn Quốc,3.55
SV10931,8.1,7.1,8.2,8.3,8.5,7.0,8.1,ESFP,Y tế & Sức khỏe,Răng - Hàm - Mặt,4.8
SV10932,7.4,6.5,8.7,7.3,7.4,8.1,6.9,ESFP,"Kỹ thuật, Cơ khí & Ô tô",Kỹ thuật cơ khí,3.15
SV10933,7.5,7.4,7.7,7.5,7.8,6.8,8.0,ESFP,Công nghệ Thông tin & Kỹ thuật Máy tính,Kỹ thuật máy tính,2.75
SV10934,8.8,8.2,8.4,9.7,10.0,9.4,8.5,ENTP,Y tế & Sức khỏe,Dược học,4.05
SV10935,9.6,8.0,8.6,9.5,8.4,7.3,9.0,ENTJ,Truyền thông & Báo chí,Truyền thông đa phương tiện,3.6
SV10936,8.5,7.7,7.6,7.4,9.7,8.8,9.5,ENTJ,"Kỹ thuật, Cơ khí & Ô tô",Kỹ thuật cơ khí,3.35
SV10937,7.1,7.8,7.3,8.4,6.9,8.5,8.8,INFJ,Nghệ thuật & Thiết kế,Kiến trúc,4.2
SV10938,8.2,7.7,7.2,7.7,8.0,8.3,7.9,ESFP,Kinh tế & Quản lý,Tài chính - Ngân hàng,3.95
SV10939,8.6,7.3,8.0,8.5,8.2,9.1,9.0,ENTP,Công nghệ Thông tin & Kỹ thuật Máy tính,Trí tuệ nhân tạo và Học máy,3.55
SV10940,10.0,9.0,8.8,8.3,8.8,9.7,9.0,ENTP,Ngôn ngữ & Văn hóa,Ngôn ngữ Anh,3.2
SV10941,8.2,8.9,7.0,8.7,8.9,8.0,9.4,ESTJ,Sư phạm & Giáo dục,Sư phạm Ngữ văn,4.3
SV10942,8.3,7.7,9.0,8.9,8.4,9.8,9.3,ENTJ,Công nghệ Thông tin & Kỹ thuật Máy tính,Blockchain và Tiền mã hóa,4.2
SV10943,6.3,4.4,4.3,6.1,5.5,6.6,6.6,ENTP,Truyền thông & Báo chí,Truyền thông đa phương tiện,3.8
SV10944,8.1,7.0,7.1,7.6,8.4,8.1,7.7,ESFP,"Kỹ thuật, Cơ khí & Ô tô",Kỹ thuật điện tử - Viễn thông,4.75
SV10945,7.7,7.3,7.7,7.8,8.5,6.6,9.0,ESFP,Công nghệ Thông tin & Kỹ thuật Máy tính,Khoa học máy tính,3.3
SV10946,9.3,7.9,8.4,9.5,9.4,10.0,8.4,ESTP,Kinh tế & Quản lý,Marketing,3.1
SV10947,7.9,7.8,8.5,9.0,9.4,9.7,8.4,ESTJ,Kinh tế & Quản lý,Kế toán,3.5
SV10948,6.5,8.2,7.0,4.5,6.0,6.2,6.4,ENTP,Nghệ thuật & Thiết kế,Âm nhạc học,3.85
SV10949,7.6,7.3,8.7,7.9,8.3,7.5,8.3,ESTJ,Kinh tế & Quản lý,Fintech,3.95
SV10950,8.8,8.0,7.1,7.0,8.4,8.2,8.3,ESFP,Công nghệ Thông tin & Kỹ thuật Máy tính,Khoa học máy tính,3.75
SV10951,10.0,8.2,8.3,10.0,9.2,9.2,9.5,ESFP,Xây dựng & Quy hoạch,Kỹ thuật xây dựng,4.05
SV10952,8.5,6.7,7.3,6.9,8.4,7.4,7.4,ESFP,Ngôn ngữ & Văn hóa,Ngôn ngữ Anh,3.2
SV10953,8.8,7.9,9.0,10.0,8.9,9.4,8.9,ENTJ,Y tế & Sức khỏe,Dược học,4.55
SV10954,7.1,5.9,8.4,7.7,7.2,7.3,7.1,INTJ,Y tế & Sức khỏe,Y khoa,3.8
SV10955,7.6,6.8,7.4,9.0,7.9,7.5,7.4,ESFP,Kinh tế & Quản lý,Kế toán,4.4
SV10956,9.2,8.1,8.3,7.1,9.2,9.2,9.9,ENTJ,Kinh tế & Quản lý,Quản trị kinh doanh,4.0
SV10957,7.6,7.1,6.3,6.7,6.9,6.9,6.7,ESFP,Kinh tế & Quản lý,Fintech,4.1
SV10958,6.6,5.9,7.9,6.5,7.4,7.7,8.2,ESFP,"Kỹ thuật, Cơ khí & Ô tô",Kỹ thuật cơ khí,4.15
SV10959,6.8,6.9,8.5,7.7,6.9,9.2,7.6,ENTJ,Kinh tế & Quản lý,Thương mại điện tử,4.05
SV10960,9.5,8.1,8.9,7.8,8.5,8.9,8.8,ISTP,Công nghệ Thông tin & Kỹ thuật Máy tính,Công nghệ đa phương tiện,4.15
SV10961,8.8,7.0,9.5,8.4,8.4,8.9,8.5,ESTP,Kinh tế & Quản lý,Thương mại điện tử,4.5
SV10962,8.7,7.8,8.0,6.7,9.0,6.7,8.0,ESFP,Y tế & Sức khỏe,Y khoa,3.95
SV10963,8.9,6.3,8.8,7.5,8.9,9.2,8.4,ISTJ,Kinh tế & Quản lý,Kế toán,4.2
SV10964,7.9,8.0,7.6,9.1,8.0,8.6,8.7,ENTP,Kinh tế & Quản lý,Marketing,3.8
SV10965,7.5,7.8,7.7,8.6,8.8,9.0,8.5,INFJ,Nông nghiệp & Môi trường,Công nghệ sinh học,4.55
SV10966,8.8,7.2,8.6,9.3,9.0,7.7,8.7,ENTJ,Kinh tế & Quản lý,Logistics và Quản lý chuỗi cung ứng,3.5
SV10967,7.3,7.7,7.2,6.2,5.4,6.0,7.2,INTJ,Công nghệ Thông tin & Kỹ thuật Máy tính,Blockchain và Tiền mã hóa,4.75
SV10968,7.1,6.0,6.3,6.9,7.0,5.7,6.5,ESFP,Nghệ thuật & Thiết kế,Âm nhạc học,3.85
SV10969,6.5,7.6,6.5,7.3,7.2,8.2,7.4,ESFP,Y tế & Sức khỏe,Răng - Hàm - Mặt,3.15
SV10970,7.5,7.9,8.7,6.2,7.7,8.1,9.4,INFJ,"Kỹ thuật, Cơ khí & Ô tô",Kỹ thuật điện,3.9
SV10971,7.7,8.4,7.9,7.8,9.6,7.4,8.4,ESFP,"Kỹ thuật, Cơ khí & Ô tô",Kỹ thuật cơ khí,3.5
SV10972,6.2,6.6,5.7,6.7,7.8,7.4,8.8,ESFP,Y tế & Sức khỏe,Răng - Hàm - Mặt,4.25
SV10973,7.8,6.7,6.9,6.7,8.7,7.8,6.5,ESFP,Công nghệ Thông tin & Kỹ thuật Máy tính,Công nghệ đa phương tiện,3.5
SV10974,8.8,5.4,8.4,7.0,8.0,9.8,8.7,ISTJ,Y tế & Sức khỏe,Răng - Hàm - Mặt,3.65
SV10975,8.1,7.1,7.4,7.3,7.8,7.7,7.4,ESFP,Nghệ thuật & Thiết kế,Thiết kế đồ họa,2.9
SV10976,8.1,8.1,7.8,8.5,8.0,7.4,7.7,ESFP,Sư phạm & Giáo dục,Sư phạm Lịch sử,3.6
SV10977,6.2,6.4,5.8,7.0,8.1,7.1,9.3,ESFP,Kinh tế & Quản lý,Quan hệ quốc tế,2.65
SV10978,9.5,6.7,6.3,9.4,8.2,6.2,7.3,ESFP,Kinh tế & Quản lý,Quản trị kinh doanh,3.05
SV10979,6.3,6.0,6.0,5.6,5.3,5.5,7.7,ENTP,Y tế & Sức khỏe,Răng - Hàm - Mặt,4.25
